DateTime_Out,Error_Count,Sum_Duration,Line
2018-01-06 01:00:00,27,398,1
2018-01-06 02:00:00,49,428,1
2018-01-06 03:00:00,45,630,1
2018-01-06 04:00:00,49,710,1
2018-01-06 05:00:00,32,648,1
2018-01-06 06:00:00,35,472,1
2018-01-06 07:00:00,44,666,1
2018-01-06 07:00:00,20,908,2
2018-01-06 08:00:00,33,834,1
2018-01-06 08:00:00,31,336,2
2018-01-06 09:00:00,20,1176,1
2018-01-06 09:00:00,43,154,2
2018-01-06 10:00:00,59,1018,1
2018-01-06 10:00:00,27,266,2
2018-01-06 11:00:00,42,444,1
2018-01-06 11:00:00,41,266,2
2018-01-06 12:00:00,37,906,1
2018-01-06 12:00:00,31,1066,2
2018-01-06 13:00:00,46,264,1
2018-01-06 13:00:00,23,350,2
2018-01-06 14:00:00,36,990,1
2018-01-06 14:00:00,20,58206,2
2018-01-06 15:00:00,31,1658,1
2018-01-06 16:00:00,18,654,1
2018-01-06 17:00:00,39,1266,1
2018-01-06 18:00:00,37,1032,1
2018-01-06 19:00:00,32,1566,1
2018-01-06 20:00:00,50,744,1
2018-01-06 21:00:00,29,2502,1
2018-01-06 22:00:00,40,660,1
2018-01-06 23:00:00,31,360,1
2018-01-07 00:00:00,32,2726,1
2018-01-07 01:00:00,34,586,1
2018-01-07 02:00:00,49,640,1
2018-01-07 03:00:00,52,660,1
2018-01-07 04:00:00,41,894,1
2018-01-07 05:00:00,72,838,1
2018-01-07 06:00:00,94,1038,1
2018-01-07 06:00:00,10,70,2
2018-01-07 07:00:00,94,966,1
2018-01-07 07:00:00,29,390,2
2018-01-07 08:00:00,89,588,1
2018-01-07 08:00:00,26,194,2
2018-01-07 09:00:00,118,716,1
2018-01-07 09:00:00,30,148,2
2018-01-07 10:00:00,116,696,1
2018-01-07 10:00:00,61,640,2
2018-01-07 11:00:00,32,290,1
2018-01-07 11:00:00,32,250,2
2018-01-07 12:00:00,20,594,1
2018-01-07 12:00:00,49,292,2
2018-01-07 13:00:00,28,364,1
2018-01-07 13:00:00,30,258,2
2018-01-07 14:00:00,49,236,1
2018-01-07 14:00:00,27,246,2
2018-01-07 15:00:00,48,1356,1
2018-01-07 15:00:00,23,386,2
2018-01-07 16:00:00,59,516,1
2018-01-07 16:00:00,46,3170,2
2018-01-07 17:00:00,42,514,1
2018-01-07 17:00:00,21,168,2
2018-01-07 18:00:00,49,2988,1
2018-01-07 18:00:00,46,1082,2
2018-01-07 19:00:00,26,368,1
2018-01-07 19:00:00,33,1412,2
2018-01-07 20:00:00,45,1794,1
2018-01-07 20:00:00,34,476,2
2018-01-07 21:00:00,59,1126,1
2018-01-07 21:00:00,40,494,2
2018-01-07 22:00:00,81,1272,1
2018-01-07 22:00:00,23,214,2
2018-01-07 23:00:00,42,1050,1
2018-01-07 23:00:00,79,496,2
2018-01-08 00:00:00,37,3212,1
2018-01-08 00:00:00,30,138,2
2018-01-08 01:00:00,28,294,1
2018-01-08 01:00:00,25,282,2
2018-01-08 02:00:00,49,522,1
2018-01-08 02:00:00,30,534,2
2018-01-08 03:00:00,68,834,1
2018-01-08 03:00:00,44,302,2
2018-01-08 04:00:00,58,802,1
2018-01-08 04:00:00,31,144,2
2018-01-08 05:00:00,88,1576,1
2018-01-08 05:00:00,25,236,2
2018-01-08 06:00:00,36,1258,1
2018-01-08 06:00:00,25,92,2
2018-01-08 07:00:00,51,718,1
2018-01-08 07:00:00,33,280,2
2018-01-08 08:00:00,62,556,1
2018-01-08 08:00:00,55,142,2
2018-01-08 09:00:00,123,618,1
2018-01-08 09:00:00,31,164,2
2018-01-08 10:00:00,102,648,1
2018-01-08 10:00:00,30,224,2
2018-01-08 11:00:00,71,454,1
2018-01-08 11:00:00,28,312,2
2018-01-08 12:00:00,54,1402,1
2018-01-08 12:00:00,31,106,2
2018-01-08 13:00:00,62,324,1
2018-01-08 13:00:00,22,208,2
2018-01-08 14:00:00,53,674,1
2018-01-08 14:00:00,26,116,2
2018-01-08 15:00:00,56,416,1
2018-01-08 15:00:00,27,382,2
2018-01-08 16:00:00,69,4848,1
2018-01-08 16:00:00,13,4246,2
2018-01-08 17:00:00,11,578,2
2018-01-08 18:00:00,50,1802,1
2018-01-08 18:00:00,32,400,2
2018-01-08 19:00:00,50,466,1
2018-01-08 19:00:00,48,756,2
2018-01-08 20:00:00,65,528,1
2018-01-08 20:00:00,49,722,2
2018-01-08 21:00:00,68,236,1
2018-01-08 21:00:00,41,2078,2
2018-01-08 22:00:00,54,280,1
2018-01-08 22:00:00,62,636,2
2018-01-08 23:00:00,63,802,1
2018-01-08 23:00:00,28,256,2
2018-01-09 00:00:00,42,612,1
2018-01-09 00:00:00,44,222,2
2018-01-09 01:00:00,40,584,1
2018-01-09 01:00:00,30,238,2
2018-01-09 02:00:00,28,364,1
2018-01-09 02:00:00,35,508,2
2018-01-09 03:00:00,59,908,1
2018-01-09 03:00:00,37,1864,2
2018-01-09 04:00:00,42,994,1
2018-01-09 04:00:00,26,542,2
2018-01-09 05:00:00,24,1340,1
2018-01-09 05:00:00,22,610,2
2018-01-09 06:00:00,37,560,1
2018-01-09 06:00:00,24,1490,2
2018-01-09 07:00:00,58,690,1
2018-01-09 07:00:00,46,514,2
2018-01-09 08:00:00,73,596,1
2018-01-09 08:00:00,42,480,2
2018-01-09 09:00:00,42,1190,1
2018-01-09 09:00:00,25,1112,2
2018-01-09 10:00:00,23,2010,1
2018-01-09 10:00:00,37,886,2
2018-01-09 11:00:00,38,370,1
2018-01-09 11:00:00,33,188,2
2018-01-09 12:00:00,47,3302,1
2018-01-09 12:00:00,35,176,2
2018-01-09 13:00:00,16,286,1
2018-01-09 13:00:00,46,570,2
2018-01-09 14:00:00,35,322,1
2018-01-09 14:00:00,47,716,2
2018-01-09 15:00:00,59,588,1
2018-01-09 15:00:00,28,274,2
2018-01-09 16:00:00,42,458,1
2018-01-09 16:00:00,87,858,2
2018-01-09 17:00:00,71,922,1
2018-01-09 17:00:00,39,1036,2
2018-01-09 18:00:00,70,680,1
2018-01-09 18:00:00,51,640,2
2018-01-09 19:00:00,33,704,1
2018-01-09 19:00:00,28,4806,2
2018-01-09 20:00:00,33,868,1
2018-01-09 21:00:00,36,642,1
2018-01-09 21:00:00,68,502,2
2018-01-09 22:00:00,53,558,1
2018-01-09 22:00:00,43,594,2
2018-01-09 23:00:00,72,724,1
2018-01-09 23:00:00,48,616,2
2018-01-10 00:00:00,61,730,1
2018-01-10 00:00:00,38,904,2
2018-01-10 01:00:00,53,674,1
2018-01-10 01:00:00,46,916,2
2018-01-10 02:00:00,35,392,1
2018-01-10 02:00:00,47,484,2
2018-01-10 03:00:00,62,512,1
2018-01-10 03:00:00,39,332,2
2018-01-10 04:00:00,52,656,1
2018-01-10 04:00:00,62,972,2
2018-01-10 05:00:00,36,1538,1
2018-01-10 05:00:00,38,556,2
2018-01-10 06:00:00,63,650,1
2018-01-10 06:00:00,39,492,2
2018-01-10 07:00:00,65,724,1
2018-01-10 07:00:00,37,698,2
2018-01-10 08:00:00,80,868,1
2018-01-10 08:00:00,75,1316,2
2018-01-10 09:00:00,65,792,1
2018-01-10 09:00:00,43,890,2
2018-01-10 10:00:00,57,1110,1
2018-01-10 10:00:00,34,286,2
2018-01-10 11:00:00,27,1340,1
2018-01-10 11:00:00,39,1288,2
2018-01-10 12:00:00,77,656,1
2018-01-10 12:00:00,36,670,2
2018-01-10 13:00:00,79,714,1
2018-01-10 13:00:00,40,342,2
2018-01-10 14:00:00,57,538,1
2018-01-10 14:00:00,94,436,2
2018-01-10 15:00:00,88,1254,1
2018-01-10 15:00:00,43,2182,2
2018-01-10 16:00:00,53,1110,1
2018-01-10 16:00:00,49,622,2
2018-01-10 17:00:00,47,2094,1
2018-01-10 17:00:00,93,748,2
2018-01-10 18:00:00,64,1042,1
2018-01-10 18:00:00,33,420,2
2018-01-10 19:00:00,44,1094,1
2018-01-10 19:00:00,33,206,2
2018-01-10 20:00:00,52,4720,1
2018-01-10 20:00:00,79,464,2
2018-01-10 21:00:00,9,858,1
2018-01-10 21:00:00,33,520,2
2018-01-10 22:00:00,82,682,1
2018-01-10 22:00:00,41,526,2
2018-01-10 23:00:00,93,438,1
2018-01-10 23:00:00,44,212,2
2018-01-11 00:00:00,50,3756,1
2018-01-11 00:00:00,70,446,2
2018-01-11 01:00:00,43,156,1
2018-01-11 01:00:00,104,1028,2
2018-01-11 02:00:00,68,674,1
2018-01-11 02:00:00,62,424,2
2018-01-11 03:00:00,89,472,1
2018-01-11 03:00:00,44,256,2
2018-01-11 04:00:00,102,570,1
2018-01-11 04:00:00,62,408,2
2018-01-11 05:00:00,64,2152,1
2018-01-11 05:00:00,51,604,2
2018-01-11 06:00:00,123,1106,1
2018-01-11 06:00:00,131,406,2
2018-01-11 07:00:00,69,2636,1
2018-01-11 07:00:00,84,3452,2
2018-01-11 08:00:00,94,1900,1
2018-01-11 08:00:00,1,2050,2
2018-01-11 09:00:00,68,2080,1
2018-01-11 09:00:00,29,680,2
2018-01-11 10:00:00,102,1670,1
2018-01-11 10:00:00,36,316,2
2018-01-11 11:00:00,53,2814,1
2018-01-11 11:00:00,49,638,2
2018-01-11 12:00:00,69,1830,1
2018-01-11 12:00:00,24,4770,2
2018-01-11 13:00:00,46,1330,1
2018-01-11 13:00:00,4,14,2
2018-01-11 14:00:00,67,1082,1
2018-01-11 14:00:00,30,412,2
2018-01-11 15:00:00,40,576,1
2018-01-11 15:00:00,29,270,2
2018-01-11 16:00:00,53,2010,1
2018-01-11 16:00:00,62,536,2
2018-01-11 17:00:00,72,1916,1
2018-01-11 17:00:00,54,964,2
2018-01-11 18:00:00,92,1508,1
2018-01-11 18:00:00,33,442,2
2018-01-11 19:00:00,116,4960,1
2018-01-11 19:00:00,39,568,2
2018-01-11 20:00:00,2,412,1
2018-01-11 20:00:00,40,1062,2
2018-01-11 21:00:00,37,532,1
2018-01-11 21:00:00,30,774,2
2018-01-11 22:00:00,45,538,1
2018-01-11 22:00:00,50,670,2
2018-01-11 23:00:00,63,1222,1
2018-01-11 23:00:00,33,1326,2
2018-01-12 00:00:00,103,934,1
2018-01-12 00:00:00,103,1910,2
2018-01-12 01:00:00,60,1426,1
2018-01-12 01:00:00,39,1514,2
2018-01-12 02:00:00,69,1148,1
2018-01-12 02:00:00,27,492,2
2018-01-12 03:00:00,51,794,1
2018-01-12 03:00:00,29,290,2
2018-01-12 04:00:00,46,2236,1
2018-01-12 04:00:00,67,498,2
2018-01-12 05:00:00,43,796,1
2018-01-12 05:00:00,34,280,2
2018-01-12 06:00:00,61,1140,1
2018-01-12 06:00:00,43,258,2
2018-01-12 07:00:00,43,1632,1
2018-01-12 07:00:00,31,288,2
2018-01-12 08:00:00,39,664,1
2018-01-12 08:00:00,69,372,2
2018-01-12 09:00:00,60,542,1
2018-01-12 09:00:00,53,638,2
2018-01-12 10:00:00,33,4314,1
2018-01-12 10:00:00,7,3398,2
2018-01-12 11:00:00,14,8406,1
2018-01-12 11:00:00,30,2194,2
2018-01-12 12:00:00,11,17876,2
2018-01-12 14:00:00,2,18356,1
2018-01-12 17:00:00,35,1002,2
2018-01-12 18:00:00,29,308,2
2018-01-12 19:00:00,35,314,1
2018-01-12 19:00:00,43,392,2
2018-01-12 20:00:00,40,1016,1
2018-01-12 20:00:00,19,1496,2
2018-01-12 21:00:00,66,882,1
2018-01-12 21:00:00,79,848,2
2018-01-12 22:00:00,84,866,1
2018-01-12 22:00:00,3,26658,2
2018-01-12 23:00:00,50,648,1
2018-01-13 00:00:00,48,698,1
2018-01-13 01:00:00,38,536,1
2018-01-13 02:00:00,32,2940,1
2018-01-13 03:00:00,29,406,1
2018-01-13 04:00:00,61,542,1
2018-01-13 05:00:00,53,882,1
2018-01-13 05:00:00,1,34200,2
2018-01-13 06:00:00,71,1090,1
2018-01-13 07:00:00,58,1404,1
2018-01-13 08:00:00,84,1208,1
2018-01-13 09:00:00,60,472,1
2018-01-13 10:00:00,41,556,1
2018-01-13 11:00:00,54,578,1
2018-01-13 12:00:00,48,456,1
2018-01-13 13:00:00,52,620,1
2018-01-13 14:00:00,48,626,1
2018-01-13 15:00:00,29,390,1
2018-01-13 15:00:00,1,61058,2
2018-01-13 16:00:00,43,290,1
2018-01-13 17:00:00,48,292,1
2018-01-13 18:00:00,43,414,1
2018-01-13 19:00:00,34,332,1
2018-01-13 20:00:00,28,382,1
2018-01-13 21:00:00,35,354,1
2018-01-13 22:00:00,35,412,1
2018-01-13 23:00:00,46,404,1
2018-01-14 00:00:00,50,434,1
2018-01-14 01:00:00,46,424,1
2018-01-14 02:00:00,46,748,1
2018-01-14 03:00:00,34,446,1
2018-01-14 04:00:00,59,538,1
2018-01-14 05:00:00,36,424,1
2018-01-14 06:00:00,23,266,1
2018-01-14 07:00:00,27,406,1
2018-01-14 07:00:00,1,62,2
2018-01-14 08:00:00,56,532,1
2018-01-14 08:00:00,29,592,2
2018-01-14 09:00:00,87,936,1
2018-01-14 09:00:00,29,1372,2
2018-01-14 10:00:00,49,874,1
2018-01-14 10:00:00,38,366,2
2018-01-14 11:00:00,65,5004,1
2018-01-14 11:00:00,39,252,2
2018-01-14 12:00:00,5,58,1
2018-01-14 12:00:00,34,490,2
2018-01-14 13:00:00,73,512,1
2018-01-14 13:00:00,90,422,2
2018-01-14 14:00:00,69,470,1
2018-01-14 14:00:00,30,240,2
2018-01-14 15:00:00,62,152,1
2018-01-14 15:00:00,32,596,2
2018-01-14 16:00:00,49,414,1
2018-01-14 16:00:00,63,650,2
2018-01-14 17:00:00,58,454,1
2018-01-14 17:00:00,72,626,2
2018-01-14 18:00:00,46,304,1
2018-01-14 18:00:00,58,824,2
2018-01-14 19:00:00,52,170,1
2018-01-14 19:00:00,71,564,2
2018-01-14 20:00:00,68,620,1
2018-01-14 20:00:00,49,1214,2
2018-01-14 21:00:00,69,438,1
2018-01-14 21:00:00,66,824,2
2018-01-14 22:00:00,53,538,1
2018-01-14 22:00:00,88,696,2
2018-01-14 23:00:00,19,2878,1
2018-01-14 23:00:00,51,482,2
2018-01-15 00:00:00,47,566,1
2018-01-15 00:00:00,50,3726,2
2018-01-15 01:00:00,50,582,1
2018-01-15 01:00:00,21,1390,2
2018-01-15 02:00:00,55,1620,1
2018-01-15 02:00:00,32,354,2
2018-01-15 03:00:00,88,554,1
2018-01-15 03:00:00,40,592,2
2018-01-15 04:00:00,40,640,1
2018-01-15 04:00:00,39,376,2
2018-01-15 05:00:00,32,628,1
2018-01-15 05:00:00,61,676,2
2018-01-15 06:00:00,28,546,1
2018-01-15 06:00:00,64,294,2
2018-01-15 07:00:00,45,504,1
2018-01-15 07:00:00,59,326,2
2018-01-15 08:00:00,38,452,1
2018-01-15 08:00:00,38,4372,2
2018-01-15 09:00:00,42,510,1
2018-01-15 09:00:00,23,232,2
2018-01-15 10:00:00,89,326,1
2018-01-15 10:00:00,34,266,2
2018-01-15 11:00:00,28,274,1
2018-01-15 11:00:00,39,520,2
2018-01-15 12:00:00,52,488,1
2018-01-15 12:00:00,38,354,2
2018-01-15 13:00:00,29,190,1
2018-01-15 13:00:00,53,418,2
2018-01-15 14:00:00,20,262,1
2018-01-15 14:00:00,48,490,2
2018-01-15 15:00:00,10,86,1
2018-01-15 15:00:00,43,550,2
2018-01-15 16:00:00,43,396,1
2018-01-15 16:00:00,91,494,2
2018-01-15 17:00:00,33,314,1
2018-01-15 17:00:00,74,812,2
2018-01-15 18:00:00,53,550,1
2018-01-15 18:00:00,54,632,2
2018-01-15 19:00:00,81,586,1
2018-01-15 19:00:00,80,808,2
2018-01-15 20:00:00,20,3498,1
2018-01-15 20:00:00,40,4010,2
2018-01-15 21:00:00,40,1310,1
2018-01-15 21:00:00,44,664,2
2018-01-15 22:00:00,39,2040,1
2018-01-15 22:00:00,27,2368,2
2018-01-15 23:00:00,47,528,1
2018-01-15 23:00:00,50,1820,2
2018-01-16 00:00:00,48,626,1
2018-01-16 00:00:00,61,892,2
2018-01-16 01:00:00,59,656,1
2018-01-16 01:00:00,46,242,2
2018-01-16 02:00:00,47,730,1
2018-01-16 02:00:00,46,356,2
2018-01-16 03:00:00,57,856,1
2018-01-16 03:00:00,52,316,2
2018-01-16 04:00:00,66,630,1
2018-01-16 04:00:00,99,394,2
2018-01-16 05:00:00,98,1056,1
2018-01-16 05:00:00,61,604,2
2018-01-16 06:00:00,80,596,1
2018-01-16 06:00:00,91,494,2
2018-01-16 07:00:00,77,740,1
2018-01-16 07:00:00,72,982,2
2018-01-16 08:00:00,85,1322,1
2018-01-16 08:00:00,99,836,2
2018-01-16 09:00:00,24,1990,1
2018-01-16 09:00:00,73,1338,2
2018-01-16 10:00:00,46,126,1
2018-01-16 10:00:00,68,672,2
2018-01-16 11:00:00,67,512,1
2018-01-16 11:00:00,57,990,2
2018-01-16 12:00:00,29,4260,1
2018-01-16 12:00:00,56,1320,2
2018-01-16 13:00:00,22,1400,1
2018-01-16 13:00:00,69,1476,2
2018-01-16 14:00:00,34,1586,1
2018-01-16 14:00:00,51,314,2
2018-01-16 15:00:00,31,2086,1
2018-01-16 15:00:00,69,726,2
2018-01-16 16:00:00,78,5578,1
2018-01-16 16:00:00,87,496,2
2018-01-16 17:00:00,24,114,1
2018-01-16 17:00:00,81,586,2
2018-01-16 18:00:00,59,2278,1
2018-01-16 18:00:00,66,1196,2
2018-01-16 19:00:00,81,630,1
2018-01-16 19:00:00,79,1564,2
2018-01-16 20:00:00,71,2272,1
2018-01-16 20:00:00,8,3184,2
2018-01-16 21:00:00,61,472,1
2018-01-16 21:00:00,62,740,2
2018-01-16 22:00:00,70,904,1
2018-01-16 22:00:00,75,814,2
2018-01-16 23:00:00,60,1192,1
2018-01-16 23:00:00,151,1068,2
2018-01-17 00:00:00,87,1026,1
2018-01-17 00:00:00,24,474,2
2018-01-17 01:00:00,89,1182,1
2018-01-17 01:00:00,21,208,2
2018-01-17 02:00:00,62,17412,1
2018-01-17 02:00:00,60,16610,2
2018-01-17 07:00:00,45,236,1
2018-01-17 07:00:00,16,142,2
2018-01-17 08:00:00,106,542,1
2018-01-17 08:00:00,35,366,2
2018-01-17 09:00:00,77,532,1
2018-01-17 09:00:00,28,188,2
2018-01-17 10:00:00,53,552,1
2018-01-17 10:00:00,28,238,2
2018-01-17 11:00:00,78,492,1
2018-01-17 11:00:00,47,440,2
2018-01-17 12:00:00,103,830,1
2018-01-17 12:00:00,22,170,2
2018-01-17 13:00:00,64,360,1
2018-01-17 13:00:00,25,288,2
2018-01-17 14:00:00,93,878,1
2018-01-17 14:00:00,17,222,2
2018-01-17 15:00:00,51,1222,1
2018-01-17 15:00:00,25,1402,2
2018-01-17 16:00:00,89,730,1
2018-01-17 16:00:00,26,414,2
2018-01-17 17:00:00,59,468,1
2018-01-17 17:00:00,35,350,2
2018-01-17 18:00:00,70,312,1
2018-01-17 18:00:00,28,242,2
2018-01-17 19:00:00,68,870,1
2018-01-17 19:00:00,28,538,2
2018-01-17 20:00:00,99,736,1
2018-01-17 20:00:00,25,1476,2
2018-01-17 21:00:00,57,506,1
2018-01-17 21:00:00,23,272,2
2018-01-17 22:00:00,52,530,1
2018-01-17 22:00:00,70,5908,2
2018-01-17 23:00:00,9,4198,1
2018-01-18 00:00:00,8,2224,1
2018-01-18 00:00:00,6,2666,2
2018-01-18 01:00:00,75,678,1
2018-01-18 01:00:00,31,394,2
2018-01-18 02:00:00,99,1726,1
2018-01-18 02:00:00,110,1044,2
2018-01-18 03:00:00,62,512,1
2018-01-18 03:00:00,33,630,2
2018-01-18 04:00:00,46,2088,1
2018-01-18 04:00:00,11,3204,2
2018-01-18 05:00:00,98,496,1
2018-01-18 05:00:00,39,464,2
2018-01-18 06:00:00,95,1260,1
2018-01-18 06:00:00,28,31068,2
2018-01-18 07:00:00,44,614,1
2018-01-18 08:00:00,50,508,1
2018-01-18 09:00:00,63,692,1
2018-01-18 10:00:00,30,3810,1
2018-01-18 11:00:00,2,1902,1
2018-01-18 12:00:00,1,7234,1
2018-01-18 14:00:00,7,2978,1
2018-01-18 15:00:00,46,772,1
2018-01-18 15:00:00,58,854,2
2018-01-18 16:00:00,39,712,1
2018-01-18 16:00:00,38,260,2
2018-01-18 17:00:00,37,410,1
2018-01-18 17:00:00,29,288,2
2018-01-18 18:00:00,39,694,1
2018-01-18 18:00:00,30,1392,2
2018-01-18 19:00:00,42,302,1
2018-01-18 19:00:00,36,590,2
2018-01-18 20:00:00,70,754,1
2018-01-18 20:00:00,26,276,2
2018-01-18 21:00:00,63,494,1
2018-01-18 21:00:00,37,284,2
2018-01-18 22:00:00,55,604,1
2018-01-18 22:00:00,45,460,2
2018-01-18 23:00:00,59,788,1
2018-01-18 23:00:00,35,286,2
2018-01-19 00:00:00,45,458,1
2018-01-19 00:00:00,45,356,2
2018-01-19 01:00:00,43,244,1
2018-01-19 01:00:00,48,932,2
2018-01-19 02:00:00,36,2256,1
2018-01-19 02:00:00,63,902,2
2018-01-19 03:00:00,16,1166,1
2018-01-19 03:00:00,36,312,2
2018-01-19 04:00:00,64,526,1
2018-01-19 04:00:00,22,136,2
