DateTime_Out,Line,Feed,OutputGood,Scrap,Error_Count,Sum_Duration,Staff
2018-01-17 09:00:00,2,10532,10476,56,106,542,13.5
2018-01-17 10:00:00,1,9258,9180,78,35,366,13.5
2018-01-17 10:00:00,2,10316,10368,-52,77,532,13.5
2018-01-17 11:00:00,1,9454,9450,4,28,188,13.5
2018-01-17 11:00:00,2,9864,9666,198,53,552,13.5
2018-01-17 12:00:00,1,8510,8532,-22,28,238,13.0
2018-01-17 12:00:00,2,10596,10584,12,78,492,13.0
2018-01-17 13:00:00,1,9832,9720,112,47,440,13.0
2018-01-17 13:00:00,2,10240,10098,142,103,830,15.0
2018-01-17 14:00:00,1,8339,8208,131,22,170,15.0
2018-01-17 14:00:00,2,10511,10368,143,64,360,15.0
2018-01-17 15:00:00,1,7788,7938,-150,25,288,15.0
2018-01-17 15:00:00,2,7891,7938,-47,93,878,15.0
2018-01-17 16:00:00,1,8330,8154,176,17,222,19.0
2018-01-17 16:00:00,2,8845,8586,259,51,1222,15.0
2018-01-17 17:00:00,1,9683,9558,125,25,1402,15.0
2018-01-17 17:00:00,2,10128,9990,138,89,730,15.0
2018-01-17 18:00:00,1,10022,9936,86,26,414,15.0
2018-01-17 18:00:00,2,10316,10206,110,59,468,15.0
2018-01-17 19:00:00,1,8372,8316,56,35,350,15.0
2018-01-17 19:00:00,2,9964,9882,82,70,312,15.0
2018-01-17 20:00:00,1,8631,8532,99,28,242,14.0
2018-01-17 20:00:00,2,6028,5886,142,68,870,11.0
2018-01-17 21:00:00,1,9556,9720,-164,28,538,11.0
2018-01-17 21:00:00,2,10300,10206,94,99,736,11.0
2018-01-17 22:00:00,1,9708,9450,258,25,1476,11.0
2018-01-17 22:00:00,2,6136,6156,-20,57,506,11.0
2018-01-17 23:00:00,1,1280,1134,146,23,272,11.0
2018-01-17 23:00:00,2,308,108,200,52,530,11.0
2018-01-18 00:00:00,1,924,1080,-156,70,5908,11.0
2018-01-18 00:00:00,2,540,648,-108,9,4198,11.0
2018-01-18 01:00:00,1,8939,9018,-79,8,2224,11.0
2018-01-18 01:00:00,2,9819,9828,-9,6,2666,11.0
2018-01-18 02:00:00,1,6544,6372,172,75,678,12.0
2018-01-18 02:00:00,2,8204,8154,50,31,394,12.0
2018-01-18 03:00:00,1,8520,8478,42,99,1726,12.0
2018-01-18 03:00:00,2,8697,8640,57,110,1044,12.0
2018-01-18 04:00:00,1,4807,4752,55,62,512,16.0
2018-01-18 04:00:00,2,1136,1188,-52,33,630,12.0
2018-01-18 05:00:00,1,9188,9180,8,46,2088,12.0
2018-01-18 05:00:00,2,9616,9342,274,11,3204,12.0
2018-01-18 06:00:00,1,7111,7020,91,98,496,12.0
2018-01-18 06:00:00,2,6364,6210,154,39,464,12.0
2018-01-18 07:00:00,1,9071,8910,161,95,1260,12.0
2018-01-18 08:00:00,1,9560,9450,110,28,31068,12.0
2018-01-18 09:00:00,1,9171,9018,153,44,614,10.0
2018-01-18 10:00:00,1,4164,4608,-444,50,508,11.0
2018-01-18 11:00:00,1,142,0,142,63,692,11.0
2018-01-18 14:00:00,1,1826,1242,584,30,3810,11.0
2018-01-18 15:00:00,1,8543,8262,281,2,1902,11.0
2018-01-18 15:00:00,2,6416,6480,-64,1,7234,11.0
2018-01-18 16:00:00,1,8831,8802,29,7,2978,11.0
2018-01-18 16:00:00,2,10136,9936,200,46,772,11.0
2018-01-18 17:00:00,1,9962,9774,188,58,854,11.0
2018-01-18 17:00:00,2,10292,10206,86,39,712,11.0
2018-01-18 18:00:00,1,9216,9180,36,38,260,11.0
2018-01-18 18:00:00,2,6736,6696,40,37,410,11.0
2018-01-18 19:00:00,1,9727,9558,169,29,288,11.0
2018-01-18 19:00:00,2,9384,9288,96,39,694,11.0
2018-01-18 20:00:00,1,8586,8532,54,30,1392,11.0
2018-01-18 20:00:00,2,10199,10098,101,42,302,11.0
2018-01-18 21:00:00,1,9582,9450,132,36,590,13.5
2018-01-18 21:00:00,2,10308,10152,156,70,754,11.0
2018-01-18 22:00:00,1,9289,9072,217,26,276,11.0
2018-01-18 22:00:00,2,9876,9828,48,63,494,11.0
2018-01-18 23:00:00,1,8726,8856,-130,37,284,11.0
2018-01-18 23:00:00,2,10022,9936,86,55,604,11.0
2018-01-19 00:00:00,1,9471,9234,237,45,460,11.0
2018-01-19 00:00:00,2,9992,9936,56,59,788,11.0
2018-01-19 01:00:00,1,10387,10260,127,35,286,13.5
2018-01-19 01:00:00,2,8444,8316,128,45,458,11.0
2018-01-19 02:00:00,1,6396,6858,-462,45,356,11.0
2018-01-19 02:00:00,2,8088,7992,96,43,244,11.0
2018-01-19 03:00:00,1,5239,4644,595,48,932,11.0
2018-01-19 03:00:00,2,10368,10314,54,36,2256,11.0
2018-01-19 04:00:00,1,9450,9288,162,63,902,11.0
2018-01-19 04:00:00,2,10508,10422,86,16,1166,11.0
2018-01-19 05:00:00,1,9243,9180,63,36,312,11.0
2018-01-19 05:00:00,2,10248,10152,96,64,526,11.0
2018-01-19 06:00:00,1,7880,7938,-58,22,136,11.0
2018-01-19 06:00:00,2,7382,7884,-502,17,634,11.0
2018-01-19 07:00:00,1,7138,7074,64,41,326,11.0
2018-01-19 07:00:00,2,1930,1350,580,85,1212,11.0
2018-01-19 08:00:00,1,6718,6426,292,24,2702,11.0
2018-01-19 08:00:00,2,9975,9882,93,46,1568,11.0
2018-01-19 09:00:00,1,8819,8856,-37,9,1476,13.5
2018-01-19 09:00:00,2,10365,10314,51,48,830,11.0
2018-01-19 10:00:00,1,10480,10314,166,63,328,11.0
2018-01-19 10:00:00,2,10209,10098,111,138,676,11.0
2018-01-19 11:00:00,1,10044,9936,108,26,248,11.0
2018-01-19 11:00:00,2,8660,8586,74,27,212,11.0
2018-01-19 12:00:00,1,7707,7614,93,35,298,11.0
2018-01-19 12:00:00,2,10122,10098,24,59,398,11.0
2018-01-19 13:00:00,1,6419,6318,101,21,800,13.5
2018-01-19 13:00:00,2,10378,10314,64,25,1070,11.0
2018-01-19 14:00:00,1,7240,7128,112,31,380,11.0
2018-01-19 14:00:00,2,9128,9072,56,36,1622,11.0
2018-01-19 15:00:00,1,9806,9774,32,18,184,11.0
2018-01-19 15:00:00,2,10535,10422,113,74,1148,11.0
2018-01-19 16:00:00,1,8260,8154,106,37,632,11.0
2018-01-19 16:00:00,2,10052,9936,116,41,418,11.0
2018-01-19 17:00:00,1,8636,8694,-58,37,204,11.0
2018-01-19 17:00:00,2,9808,9720,88,55,916,11.0
2018-01-19 18:00:00,1,8108,7938,170,42,344,11.0
2018-01-19 18:00:00,2,8923,8910,13,126,792,11.0
2018-01-19 19:00:00,1,8059,8046,13,42,488,11.0
2018-01-19 19:00:00,2,8491,8370,121,41,914,11.0
2018-01-19 20:00:00,1,10016,9828,188,41,608,11.0
2018-01-19 20:00:00,2,7575,7506,69,83,944,11.0
2018-01-19 21:00:00,1,1286,1350,-64,34,868,13.5
2018-01-19 21:00:00,2,2592,2538,54,86,344,11.0
2018-01-19 22:00:00,1,6667,6750,-83,26,3638,11.0
2018-01-19 22:00:00,2,7886,7830,56,16,3244,11.0
2018-01-19 23:00:00,2,10068,10044,24,24,318,11.0
2018-01-20 00:00:00,2,10452,10476,-24,41,28534,11.0
2018-01-20 01:00:00,2,10748,10584,164,25,1082,11.0
2018-01-20 02:00:00,2,2006,2376,-370,42,320,11.0
2018-01-20 03:00:00,2,10319,9828,491,36,200,13.5
2018-01-20 04:00:00,2,7052,7050,2,34,118,11.0
2018-01-20 05:00:00,2,9972,9936,36,17,3012,11.0
2018-01-20 06:00:00,1,680,486,194,26,256,11.0
2018-01-20 06:00:00,2,10088,10044,44,34,1324,11.0
2018-01-20 07:00:00,1,6944,6912,32,39,346,11.0
2018-01-20 07:00:00,2,7845,7776,69,21,1542,11.0
2018-01-20 08:00:00,1,8992,8910,82,34,476,11.0
2018-01-20 08:00:00,2,9605,9558,47,82,1180,11.0
2018-01-20 09:00:00,1,9608,9612,-4,67,922,11.0
2018-01-20 09:00:00,2,10300,10368,-68,103,654,11.0
2018-01-20 10:00:00,1,9348,9234,114,43,490,11.0
2018-01-20 10:00:00,2,9422,9288,134,81,422,11.0
2018-01-20 11:00:00,1,7512,7398,114,34,232,11.0
2018-01-20 11:00:00,2,10410,10368,42,61,598,11.0
2018-01-20 12:00:00,1,8806,8694,112,49,552,11.0
2018-01-20 12:00:00,2,9372,9234,138,79,1136,13.5
2018-01-20 13:00:00,1,8579,8532,47,38,256,11.0
2018-01-20 13:00:00,2,9412,9288,124,63,702,11.0
2018-01-20 14:00:00,1,7367,7848,-481,41,546,11.0
2018-01-20 14:00:00,2,10296,10368,-72,63,780,11.0
2018-01-20 15:00:00,2,10368,10260,108,22,594,11.0
2018-01-20 16:00:00,2,10556,10422,134,65,58114,11.0
2018-01-20 17:00:00,2,9900,9990,-90,16,226,11.0
2018-01-20 18:00:00,2,9476,9396,80,28,254,13.5
2018-01-20 19:00:00,2,10675,10530,145,29,218,11.0
2018-01-20 20:00:00,2,9768,9774,-6,40,374,11.0
2018-01-20 21:00:00,2,9430,9396,34,33,536,11.0
2018-01-20 22:00:00,2,10695,10638,57,22,196,11.0
2018-01-20 23:00:00,2,10416,10314,102,35,486,11.0
2018-01-21 00:00:00,2,3281,3294,-13,26,494,11.0
2018-01-21 01:00:00,2,9592,9504,88,21,176,11.0
2018-01-21 02:00:00,2,10455,10368,87,20,218,11.0
2018-01-21 03:00:00,2,9286,9180,106,20,2488,11.0
2018-01-21 04:00:00,2,9448,9396,52,27,526,11.0
2018-01-21 05:00:00,2,10152,10152,0,39,196,11.0
2018-01-21 06:00:00,1,1958,1296,662,40,618,11.0
2018-01-21 06:00:00,2,10480,10368,112,32,536,11.0
2018-01-21 07:00:00,1,4321,4320,1,38,296,11.0
2018-01-21 07:00:00,2,9224,9126,98,4,132,11.0
2018-01-21 08:00:00,1,8972,8910,62,37,360,13.5
2018-01-21 08:00:00,2,10092,10098,-6,54,2042,11.0
2018-01-21 09:00:00,1,8658,8586,72,67,476,11.0
2018-01-21 09:00:00,2,9396,9396,0,35,712,11.0
2018-01-21 10:00:00,1,9301,9234,67,50,364,11.0
2018-01-21 10:00:00,2,10132,9990,142,51,784,11.0
2018-01-21 11:00:00,1,8820,8748,72,57,522,11.0
2018-01-21 11:00:00,2,10488,10368,120,31,606,11.0
2018-01-21 12:00:00,1,7308,7236,72,34,274,13.5
2018-01-21 12:00:00,2,9784,9666,118,45,746,11.0
2018-01-21 13:00:00,1,8336,8262,74,25,224,11.0
2018-01-21 13:00:00,2,10298,10260,38,69,1406,11.0
2018-01-21 14:00:00,1,3058,3564,-506,32,438,11.0
2018-01-21 14:00:00,2,8759,8802,-43,42,698,11.0
2018-01-21 15:00:00,1,710,108,602,26,268,11.0
2018-01-21 15:00:00,2,8452,8262,190,21,5936,11.0
2018-01-21 16:00:00,1,7903,7884,19,57,788,11.0
2018-01-21 16:00:00,2,7392,7398,-6,3,26,11.0
2018-01-21 17:00:00,1,9696,9828,-132,36,814,11.0
2018-01-21 17:00:00,2,9185,9126,59,50,988,11.0
2018-01-21 18:00:00,1,10460,10206,254,70,1176,11.0
2018-01-21 18:00:00,2,1458,1908,-450,46,484,11.0
2018-01-21 19:00:00,1,8981,8910,71,68,612,11.0
2018-01-21 19:00:00,2,6432,5832,600,18,322,11.0
2018-01-21 20:00:00,1,9579,9558,21,32,3984,13.5
2018-01-21 20:00:00,2,10283,10260,23,43,570,11.0
2018-01-21 21:00:00,1,7802,7776,26,50,584,11.0
2018-01-21 21:00:00,2,9664,9612,52,39,504,11.0
2018-01-21 22:00:00,1,8940,8802,138,51,396,11.0
2018-01-21 22:00:00,2,8963,8856,107,106,1164,11.0
2018-01-21 23:00:00,1,9735,9720,15,26,510,11.0
2018-01-21 23:00:00,2,9052,9018,34,59,644,11.0
2018-01-22 00:00:00,1,9687,9666,21,46,552,13.5
2018-01-22 00:00:00,2,10600,10530,70,49,326,11.0
2018-01-22 01:00:00,1,10080,9936,144,22,656,11.0
2018-01-22 01:00:00,2,10860,10746,114,34,608,11.0
2018-01-22 02:00:00,1,9850,9774,76,28,196,11.0
2018-01-22 02:00:00,2,10848,10800,48,41,210,11.0
2018-01-22 03:00:00,1,10860,10854,6,24,98,11.0
2018-01-22 03:00:00,2,9832,9882,-50,50,396,11.0
2018-01-22 04:00:00,1,10387,10314,73,20,100,11.0
2018-01-22 04:00:00,2,10040,9990,50,21,70,11.0
2018-01-22 05:00:00,1,9472,9450,22,33,456,11.0
2018-01-22 05:00:00,2,10064,9936,128,38,358,11.0
2018-01-22 06:00:00,1,7541,7506,35,38,298,11.0
2018-01-22 06:00:00,2,8227,8154,73,62,402,11.0
2018-01-22 07:00:00,1,8884,8802,82,48,392,11.0
2018-01-22 07:00:00,2,8786,8802,-16,59,1146,11.0
2018-01-22 08:00:00,1,10339,10260,79,48,1266,13.5
2018-01-22 08:00:00,2,9580,9450,130,35,704,11.0
2018-01-22 09:00:00,1,6091,6048,43,32,360,12.5
2018-01-22 09:00:00,2,9702,9612,90,44,268,12.5
2018-01-22 10:00:00,1,8579,8640,-61,39,578,12.5
2018-01-22 10:00:00,2,9860,9828,32,33,1822,12.5
2018-01-22 11:00:00,1,9106,8964,142,42,408,12.5
2018-01-22 11:00:00,2,9324,9288,36,53,628,12.5
2018-01-22 12:00:00,1,3313,3294,19,41,458,16.5
2018-01-22 12:00:00,2,9576,9504,72,78,688,12.5
2018-01-22 13:00:00,1,8931,8856,75,36,530,12.5
2018-01-22 13:00:00,2,8844,8748,96,53,2470,12.5
2018-01-22 14:00:00,1,9140,9072,68,38,494,12.5
2018-01-22 14:00:00,2,9908,9990,-82,55,1144,12.5
2018-01-22 15:00:00,1,9892,9774,118,65,764,12.5
2018-01-22 15:00:00,2,7114,6966,148,24,178,12.5
2018-01-22 16:00:00,1,6486,7038,-552,31,562,12.5
2018-01-22 16:00:00,2,8822,8802,20,25,496,12.5
2018-01-22 17:00:00,1,106,0,106,28,1084,12.5
2018-01-22 17:00:00,2,8768,8748,20,29,5082,12.5
2018-01-22 18:00:00,1,9440,9072,368,61,764,12.5
2018-01-22 18:00:00,2,8831,8748,83,40,744,12.5
2018-01-22 19:00:00,1,10560,10368,192,40,416,12.5
2018-01-22 19:00:00,2,2582,3060,-478,25,776,12.5
2018-01-22 20:00:00,1,10412,10368,44,25,160,16.5
2018-01-22 21:00:00,1,9668,9666,2,22,9008,12.5
2018-01-22 21:00:00,2,1140,864,276,29,230,12.5
2018-01-22 22:00:00,1,6852,6804,48,43,480,12.5
2018-01-22 22:00:00,2,8696,8748,-52,12,438,12.5
2018-01-22 23:00:00,1,10580,10530,50,55,1346,12.5
2018-01-22 23:00:00,2,10779,10692,87,64,748,12.5
2018-01-23 00:00:00,1,1900,1890,10,50,158,12.5
2018-01-23 00:00:00,2,4012,3888,124,20,150,16.5
2018-01-23 01:00:00,1,5024,4860,164,6,3376,12.5
2018-01-23 01:00:00,2,6636,6696,-60,37,3298,12.5
2018-01-23 02:00:00,1,8816,8910,-94,52,1634,12.5
2018-01-23 02:00:00,2,9464,9342,122,39,494,12.5
2018-01-23 03:00:00,1,9524,9504,20,88,680,12.5
2018-01-23 03:00:00,2,8892,8910,-18,37,520,12.5
2018-01-23 04:00:00,1,10164,9990,174,89,460,12.5
2018-01-23 04:00:00,2,7812,7668,144,80,702,12.5
2018-01-23 05:00:00,1,9176,9180,-4,67,410,12.5
2018-01-23 05:00:00,2,7876,7884,-8,29,1266,12.5
2018-01-23 06:00:00,1,9180,9180,0,64,466,12.5
2018-01-23 06:00:00,2,10054,9936,118,84,864,12.5
2018-01-23 07:00:00,1,1100,1296,-196,163,586,12.5
2018-01-23 07:00:00,2,9437,9342,95,35,400,12.5
2018-01-23 08:00:00,2,8240,8262,-22,36,4450,12.5
2018-01-23 09:00:00,2,4556,4590,-34,33,490,16.5
2018-01-23 10:00:00,1,108,0,108,1,17102,12.5
2018-01-23 10:00:00,2,4942,4752,190,25,932,12.5
2018-01-23 11:00:00,2,1388,1404,-16,21,2640,12.5
2018-01-23 12:00:00,1,16,0,16,39,3124,12.5
2018-01-23 12:00:00,2,8943,8856,87,20,1676,12.5
2018-01-23 13:00:00,1,584,702,-118,46,640,12.5
2018-01-23 13:00:00,2,9461,9342,119,63,3450,12.5
2018-01-23 14:00:00,1,8,0,8,42,488,16.5
2018-01-23 14:00:00,2,10032,9990,42,3,15754,12.5
2018-01-23 15:00:00,1,32,0,32,34,410,12.5
2018-01-23 15:00:00,2,9892,9828,64,78,362,15.5
2018-01-23 16:00:00,1,12,0,12,29,948,15.5
2018-01-23 16:00:00,2,8952,8856,96,35,2014,15.5
2018-01-23 17:00:00,1,36,0,36,14,3914,15.5
2018-01-23 17:00:00,2,7992,7938,54,25,302,15.5
2018-01-23 18:00:00,1,248,216,32,27,1506,15.5
2018-01-23 18:00:00,2,6556,6534,22,49,606,15.5
2018-01-23 19:00:00,1,260,216,44,131,1292,15.5
2018-01-23 19:00:00,2,8979,8964,15,101,476,15.5
2018-01-23 20:00:00,1,6232,5994,238,122,840,15.5
2018-01-23 20:00:00,2,9684,9558,126,58,586,15.5
2018-01-23 21:00:00,1,8360,8424,-64,123,954,15.5
2018-01-23 21:00:00,2,9279,9234,45,33,368,15.5
2018-01-23 22:00:00,1,8090,8100,-10,58,830,19.0
2018-01-23 22:00:00,2,10043,10044,-1,33,576,15.5
2018-01-23 23:00:00,1,8695,8586,109,63,862,15.5
2018-01-23 23:00:00,2,9440,9342,98,24,302,15.5
2018-01-24 00:00:00,1,8051,7884,167,67,516,15.5
2018-01-24 00:00:00,2,10232,10152,80,20,474,15.5
2018-01-24 01:00:00,1,9432,9396,36,58,146,15.5
2018-01-24 01:00:00,2,9676,9612,64,38,816,15.5
2018-01-24 02:00:00,1,10516,10476,40,87,596,19.0
2018-01-24 02:00:00,2,8852,8748,104,31,3876,15.5
2018-01-24 03:00:00,1,9152,9072,80,54,348,15.5
2018-01-24 03:00:00,2,6646,7218,-572,22,840,15.5
2018-01-24 04:00:00,1,10046,9990,56,39,422,15.5
2018-01-24 04:00:00,2,715,270,445,40,710,15.5
2018-01-24 05:00:00,1,9668,9612,56,50,356,15.5
2018-01-24 05:00:00,2,8892,8694,198,23,166,15.5
2018-01-24 06:00:00,1,9928,9828,100,102,2416,15.5
2018-01-24 06:00:00,2,10580,10530,50,47,370,15.5
2018-01-24 07:00:00,1,9004,8964,40,30,764,15.5
2018-01-24 07:00:00,2,10180,10098,82,29,214,15.5
2018-01-24 08:00:00,1,3243,3132,111,42,434,15.5
2018-01-24 08:00:00,2,10336,10314,22,73,674,15.5
2018-01-24 09:00:00,1,9744,9666,78,108,708,15.5
2018-01-24 09:00:00,2,8964,8910,54,31,7770,15.5
2018-01-24 10:00:00,1,8756,8802,-46,83,686,19.0
2018-01-24 10:00:00,2,4759,4752,7,83,1374,15.5
2018-01-24 11:00:00,1,8948,8748,200,22,462,15.5
2018-01-24 11:00:00,2,80,0,80,78,3512,15.5
2018-01-24 12:00:00,1,6956,6912,44,32,3874,15.5
2018-01-24 12:00:00,2,3664,3402,262,43,252,15.5
2018-01-24 13:00:00,1,7669,8136,-467,51,306,15.5
2018-01-24 13:00:00,2,3063,3078,-15,68,524,15.5
2018-01-24 14:00:00,1,2471,1944,527,21,300,19.0
2018-01-24 14:00:00,2,6132,5994,138,82,822,15.5
2018-01-24 15:00:00,1,9341,9072,269,32,308,15.5
2018-01-24 15:00:00,2,10279,10152,127,56,284,15.5
2018-01-24 16:00:00,1,8356,8370,-14,54,660,15.5
2018-01-24 16:00:00,2,10147,9936,211,72,944,15.5
2018-01-24 17:00:00,1,10216,9990,226,29,230,15.5
2018-01-24 17:00:00,2,9083,9126,-43,2,4218,15.5
2018-01-24 18:00:00,1,8281,8640,-359,30,3074,15.5
2018-01-24 18:00:00,2,10367,10206,161,26,848,15.5
2018-01-24 19:00:00,1,0,18,-18,18,6034,15.5
2018-01-24 19:00:00,2,4834,4914,-80,55,392,15.5
2018-01-24 20:00:00,1,6142,5906,236,2,1334,15.5
2018-01-24 20:00:00,2,701,378,323,31,438,15.5
2018-01-24 21:00:00,1,9808,10302,-494,2,5962,15.5
2018-01-24 21:00:00,2,172,162,10,70,448,15.5
2018-01-24 22:00:00,1,9672,10082,-410,50,470,19.0
2018-01-24 22:00:00,2,184,108,76,47,1726,15.5
2018-01-24 23:00:00,1,9744,10176,-432,46,442,15.5
2018-01-24 23:00:00,2,112,108,4,41,518,15.5
2018-01-25 00:00:00,1,9754,10302,-548,56,338,15.5
2018-01-25 00:00:00,2,5255,5184,71,32,706,15.5
2018-01-25 01:00:00,1,9568,10046,-478,40,1690,15.5
2018-01-25 01:00:00,2,9568,9396,172,28,604,15.5
2018-01-25 02:00:00,1,10076,10576,-500,40,446,19.0
2018-01-25 02:00:00,2,8984,8856,128,18,310,15.5
2018-01-25 03:00:00,1,6867,7446,-579,45,468,15.5
2018-01-25 03:00:00,2,9724,9612,112,28,402,15.5
2018-01-25 04:00:00,1,8736,8963,-227,82,540,15.5
2018-01-25 04:00:00,2,9652,9612,40,63,706,15.5
2018-01-25 05:00:00,1,9648,9921,-273,72,1240,15.5
2018-01-25 05:00:00,2,9908,9774,134,35,1728,15.5
2018-01-25 06:00:00,1,9360,10022,-662,46,530,15.5
2018-01-25 06:00:00,2,9016,8964,52,48,704,15.5
2018-01-25 07:00:00,1,7199,7762,-563,54,708,15.5
2018-01-25 07:00:00,2,5648,5562,86,11,3780,15.5
2018-01-25 08:00:00,1,9317,9920,-603,94,402,15.5
2018-01-25 08:00:00,2,8940,8964,-24,47,682,15.5
2018-01-25 09:00:00,1,8794,9614,-820,79,450,15.5
2018-01-25 09:00:00,2,2800,2646,154,44,732,15.5
2018-01-25 10:00:00,1,9814,10516,-702,111,1000,19.5
2018-01-25 10:00:00,2,5732,5724,8,23,428,18.5
2018-01-25 11:00:00,1,9824,10382,-558,44,1060,18.5
2018-01-25 11:00:00,2,9040,8856,184,20,2508,18.5
2018-01-25 12:00:00,1,7892,8700,-808,78,1010,18.5
2018-01-25 12:00:00,2,9728,9666,62,44,1324,18.5
2018-01-25 13:00:00,1,8032,8646,-614,83,308,18.5
2018-01-25 13:00:00,2,3536,3510,26,29,3320,18.5
2018-01-25 14:00:00,1,7512,8274,-762,102,906,21.5
2018-01-25 14:00:00,2,6722,6696,26,25,492,18.5
2018-01-25 15:00:00,1,10124,10788,-664,91,682,18.5
2018-01-25 15:00:00,2,5078,5526,-448,35,440,18.5
2018-01-25 16:00:00,1,8939,9880,-941,40,410,18.5
2018-01-25 16:00:00,2,5422,4806,616,44,288,18.5
2018-01-25 17:00:00,1,8098,8856,-758,47,546,18.5
2018-01-25 17:00:00,2,9840,9666,174,25,1024,18.5
2018-01-25 18:00:00,1,9920,10518,-598,48,372,18.5
2018-01-25 18:00:00,2,9916,9882,34,48,524,18.5
2018-01-25 19:00:00,1,9292,9998,-706,49,506,18.5
2018-01-25 19:00:00,2,8100,7884,216,23,394,18.5
2018-01-25 20:00:00,1,9888,10394,-506,58,598,18.5
2018-01-25 20:00:00,2,9380,9288,92,51,1642,18.5
2018-01-25 21:00:00,1,9786,10344,-558,31,336,18.5
2018-01-25 21:00:00,2,9912,9774,138,91,872,18.5
2018-01-25 22:00:00,1,9051,9660,-609,37,906,21.5
2018-01-25 22:00:00,2,6020,5994,26,2,4304,18.5
2018-01-25 23:00:00,1,10066,10546,-480,41,640,18.5
2018-01-25 23:00:00,2,7874,8262,-388,31,1030,18.5
2018-01-26 00:00:00,1,8236,8718,-482,53,980,18.5
2018-01-26 00:00:00,2,0,36,-36,35,938,18.5
2018-01-26 01:00:00,1,9388,10022,-634,29,14748,18.5
2018-01-26 01:00:00,2,6058,5530,528,39,598,18.5
2018-01-26 02:00:00,1,7907,8538,-631,21,668,21.5
2018-01-26 02:00:00,2,8088,7912,176,36,550,18.5
2018-01-26 03:00:00,1,1708,1938,-230,48,884,18.5
2018-01-26 03:00:00,2,9212,9180,32,26,662,18.5
2018-01-26 04:00:00,2,9016,8911,105,32,730,18.5
2018-01-26 05:00:00,2,9360,9342,18,63,836,18.5
2018-01-26 06:00:00,2,8132,7993,139,57,852,18.5
2018-01-26 07:00:00,1,6416,6591,-175,100,954,18.5
2018-01-26 07:00:00,2,8711,8587,124,22,2680,18.5
2018-01-26 08:00:00,1,8416,8562,-146,53,716,18.5
2018-01-26 08:00:00,2,8872,8802,70,23,328,18.5
2018-01-26 09:00:00,1,8132,8162,-30,56,1118,18.5
2018-01-26 09:00:00,2,2964,3529,-565,23,142,18.5
2018-01-26 10:00:00,1,9032,9110,-78,50,532,18.5
2018-01-26 10:00:00,2,9278,8640,638,34,1038,18.5
2018-01-26 11:00:00,1,7368,7539,-171,55,722,18.5
2018-01-26 11:00:00,2,10656,10638,18,43,1882,21.5
2018-01-26 12:00:00,1,9391,9432,-41,103,448,20.5
2018-01-26 12:00:00,2,7920,7884,36,60,444,20.5
2018-01-26 13:00:00,1,8808,8914,-106,79,570,20.5
2018-01-26 13:00:00,2,5292,5238,54,46,510,20.5
2018-01-26 14:00:00,1,9604,9740,-136,28,222,20.5
2018-01-26 14:00:00,2,9848,9720,128,77,582,20.5
2018-01-26 15:00:00,1,9275,9395,-120,93,580,20.5
2018-01-26 15:00:00,2,9452,9504,-52,41,278,22.5
2018-01-26 16:00:00,1,10444,10479,-35,77,600,20.5
2018-01-26 16:00:00,2,9294,9180,114,39,420,20.5
2018-01-26 17:00:00,1,9332,9464,-132,18,534,23.5
2018-01-26 17:00:00,2,10275,10152,123,43,376,23.5
2018-01-26 18:00:00,1,9172,9199,-27,45,648,23.5
2018-01-26 18:00:00,2,9820,9720,100,83,408,23.5
2018-01-26 19:00:00,1,9547,9600,-53,49,460,23.5
2018-01-26 19:00:00,2,9940,9882,58,5,10,23.5
2018-01-26 20:00:00,1,8960,9095,-135,47,416,23.5
2018-01-26 20:00:00,2,9824,9666,158,42,694,23.5
2018-01-26 21:00:00,1,9628,9665,-37,54,844,23.5
2018-01-26 21:00:00,2,1992,1998,-6,53,1016,23.5
2018-01-26 22:00:00,1,9836,9980,-144,104,1734,23.5
2018-01-26 23:00:00,1,9344,9412,-68,64,1620,23.5
2018-01-27 00:00:00,1,8196,8335,-139,109,1322,23.5
2018-01-27 01:00:00,1,7788,7895,-107,80,776,26.0
2018-01-27 02:00:00,1,5609,5796,-187,53,626,23.5
2018-01-27 03:00:00,1,5980,6091,-111,31,412,23.5
2018-01-27 04:00:00,1,7291,7450,-159,27,330,23.5
2018-01-27 05:00:00,1,8075,8315,-240,51,540,23.5
2018-01-27 06:00:00,1,9196,9165,31,75,696,23.5
2018-01-27 07:00:00,1,9896,9960,-64,46,334,23.5
2018-01-27 07:00:00,2,3944,3972,-28,79,766,23.5
2018-01-27 08:00:00,1,9424,9494,-70,112,4180,23.0
2018-01-27 08:00:00,2,9120,8964,156,33,548,21.0
2018-01-27 09:00:00,1,9984,10125,-141,7,384,22.0
2018-01-27 09:00:00,2,8720,8640,80,38,476,22.0
2018-01-27 10:00:00,1,7572,7632,-60,59,1252,22.0
2018-01-27 10:00:00,2,9260,9180,80,81,798,22.0
2018-01-27 11:00:00,1,468,584,-116,41,716,22.0
2018-01-27 11:00:00,2,9760,9774,-14,44,734,22.0
2018-01-27 12:00:00,1,7415,7652,-237,34,29322,22.0
2018-01-27 12:00:00,2,8548,8424,124,36,58530,22.0
2018-01-27 13:00:00,1,8632,8589,43,3,78,22.0
2018-01-27 13:00:00,2,8819,8748,71,58,690,22.0
2018-01-27 14:00:00,1,6876,6707,169,66,976,22.0
2018-01-27 14:00:00,2,3222,3492,-270,39,584,22.0
