DateTime_Out,Error_Count,Sum_Duration,Line
2018-01-17 16:00:00,15,234,3
2018-01-17 16:00:00,17,206,4
2018-01-17 17:00:00,21,430,3
2018-01-17 17:00:00,31,292,4
2018-01-17 18:00:00,27,288,3
2018-01-17 18:00:00,25,204,4
2018-01-17 19:00:00,19,220,3
2018-01-17 19:00:00,16,176,4
2018-01-17 20:00:00,15,148,3
2018-01-17 20:00:00,16,216,4
2018-01-17 21:00:00,23,202,3
2018-01-17 21:00:00,21,216,4
2018-01-17 22:00:00,23,244,3
2018-01-17 22:00:00,9,76,4
2018-01-17 23:00:00,4,2380,3
2018-01-17 23:00:00,7,2366,4
2018-01-18 00:00:00,19,256,3
2018-01-18 00:00:00,28,310,4
2018-01-18 01:00:00,17,188,3
2018-01-18 01:00:00,21,208,4
2018-01-18 02:00:00,10,118,3
2018-01-18 02:00:00,21,306,4
2018-01-18 03:00:00,21,4096,3
2018-01-18 03:00:00,8,90,4
2018-01-18 04:00:00,2,1270,3
2018-01-18 04:00:00,14,204,4
2018-01-18 05:00:00,6,6164,3
2018-01-18 05:00:00,29,476,4
2018-01-18 06:00:00,1,168,3
2018-01-18 06:00:00,43,212,4
2018-01-18 07:00:00,20,34092,3
2018-01-18 07:00:00,19,286,4
2018-01-18 08:00:00,10,100,4
2018-01-18 09:00:00,16,156,4
2018-01-18 10:00:00,8,52,4
2018-01-18 11:00:00,22,254,4
2018-01-18 12:00:00,17,232,4
2018-01-18 13:00:00,11,100,4
2018-01-18 14:00:00,29,214,4
2018-01-18 15:00:00,20,124,4
2018-01-18 16:00:00,1,2284,3
2018-01-18 16:00:00,14,70,4
2018-01-18 17:00:00,12,1340,3
2018-01-18 17:00:00,13,146,4
2018-01-18 18:00:00,6,82,3
2018-01-18 18:00:00,7,46,4
2018-01-18 19:00:00,9,394,3
2018-01-18 19:00:00,13,148,4
2018-01-18 20:00:00,8,84,3
2018-01-18 20:00:00,11,854,4
2018-01-18 21:00:00,13,126,3
2018-01-18 21:00:00,55,2616,4
2018-01-18 22:00:00,20,326,3
2018-01-18 22:00:00,24,1806,4
2018-01-18 23:00:00,22,406,3
2018-01-18 23:00:00,25,330,4
2018-01-19 00:00:00,24,458,3
2018-01-19 00:00:00,20,2342,4
2018-01-19 01:00:00,15,4238,3
2018-01-19 01:00:00,25,460,4
2018-01-19 02:00:00,20,318,3
2018-01-19 02:00:00,38,608,4
2018-01-19 03:00:00,33,614,3
2018-01-19 03:00:00,13,3152,4
2018-01-19 04:00:00,20,272,3
2018-01-19 04:00:00,2,3856,4
2018-01-19 05:00:00,49,604,3
2018-01-19 05:00:00,15,648,4
2018-01-19 06:00:00,30,356,3
2018-01-19 06:00:00,37,666,4
2018-01-19 07:00:00,24,350,3
2018-01-19 07:00:00,30,358,4
2018-01-19 08:00:00,26,7046,3
2018-01-19 08:00:00,21,270,4
2018-01-19 09:00:00,46,492,4
2018-01-19 10:00:00,42,1638,3
2018-01-19 10:00:00,78,2454,4
2018-01-19 11:00:00,25,566,3
2018-01-19 11:00:00,35,738,4
2018-01-19 12:00:00,23,290,3
2018-01-19 12:00:00,19,218,4
2018-01-19 13:00:00,24,348,3
2018-01-19 13:00:00,12,204,4
2018-01-19 14:00:00,18,218,3
2018-01-19 14:00:00,40,268,4
2018-01-19 15:00:00,16,418,3
2018-01-19 15:00:00,20,204,4
2018-01-19 16:00:00,15,174,3
2018-01-19 16:00:00,12,76,4
2018-01-19 17:00:00,17,254,3
2018-01-19 17:00:00,14,134,4
2018-01-19 18:00:00,18,256,3
2018-01-19 18:00:00,8,74,4
2018-01-19 19:00:00,26,306,3
2018-01-19 19:00:00,17,86,4
2018-01-19 20:00:00,26,438,3
2018-01-19 20:00:00,19,314,4
2018-01-19 21:00:00,20,534,3
2018-01-19 21:00:00,18,262,4
2018-01-19 22:00:00,37,288,3
2018-01-19 22:00:00,19,130,4
2018-01-19 23:00:00,31,244,3
2018-01-19 23:00:00,16,216,4
2018-01-20 00:00:00,19,186,3
2018-01-20 00:00:00,12,216,4
2018-01-20 01:00:00,23,286,3
2018-01-20 01:00:00,17,172,4
2018-01-20 02:00:00,26,310,3
2018-01-20 02:00:00,15,138,4
2018-01-20 03:00:00,15,188,3
2018-01-20 03:00:00,20,346,4
2018-01-20 04:00:00,14,166,3
2018-01-20 04:00:00,15,3386,4
2018-01-20 05:00:00,24,382,3
2018-01-20 05:00:00,24,620,4
2018-01-20 06:00:00,15,210,3
2018-01-20 06:00:00,19,270,4
2018-01-20 07:00:00,12,192,3
2018-01-20 07:00:00,3,5368,4
2018-01-20 08:00:00,22,234,3
2018-01-20 08:00:00,16,402,4
2018-01-20 09:00:00,20,212,3
2018-01-20 09:00:00,37,294,4
2018-01-20 10:00:00,21,364,3
2018-01-20 10:00:00,30,210,4
2018-01-20 11:00:00,17,278,3
2018-01-20 11:00:00,31,148,4
2018-01-20 12:00:00,20,244,3
2018-01-20 12:00:00,25,294,4
2018-01-20 13:00:00,27,342,3
2018-01-20 13:00:00,21,278,4
2018-01-20 14:00:00,17,196,3
2018-01-20 14:00:00,13,86,4
2018-01-20 15:00:00,7,154,3
2018-01-20 15:00:00,30,230,4
2018-01-20 16:00:00,18,264,3
2018-01-20 16:00:00,32,216,4
2018-01-20 17:00:00,17,160,3
2018-01-20 17:00:00,28,360,4
2018-01-20 18:00:00,28,456,3
2018-01-20 18:00:00,24,174,4
2018-01-20 19:00:00,20,130,3
2018-01-20 19:00:00,14,78,4
2018-01-20 20:00:00,14,184,3
2018-01-20 20:00:00,13,64,4
2018-01-20 21:00:00,16,206,3
2018-01-20 21:00:00,18,706,4
2018-01-20 22:00:00,12,222,3
2018-01-20 22:00:00,13,186,4
2018-01-20 23:00:00,22,188,3
2018-01-20 23:00:00,20,232,4
2018-01-21 00:00:00,5,196,3
2018-01-21 00:00:00,9,46,4
2018-01-21 01:00:00,17,356,3
2018-01-21 01:00:00,7,186,4
2018-01-21 02:00:00,8,8188,3
2018-01-21 02:00:00,13,198,4
2018-01-21 03:00:00,24,270,4
2018-01-21 04:00:00,1,22,3
2018-01-21 04:00:00,18,2348,4
2018-01-21 05:00:00,21,248,3
2018-01-21 05:00:00,17,182,4
2018-01-21 06:00:00,13,3140,3
2018-01-21 06:00:00,9,152,4
2018-01-21 07:00:00,16,150,3
2018-01-21 07:00:00,23,166,4
2018-01-21 08:00:00,25,344,3
2018-01-21 08:00:00,14,194,4
2018-01-21 09:00:00,16,180,3
2018-01-21 09:00:00,15,210,4
2018-01-21 10:00:00,22,272,3
2018-01-21 10:00:00,14,310,4
2018-01-21 11:00:00,37,372,3
2018-01-21 11:00:00,11,146,4
2018-01-21 12:00:00,24,266,3
2018-01-21 12:00:00,15,180,4
2018-01-21 13:00:00,39,528,3
2018-01-21 13:00:00,31,242,4
2018-01-21 14:00:00,26,290,3
2018-01-21 14:00:00,12,140,4
2018-01-21 15:00:00,25,370,3
2018-01-21 15:00:00,9,2266,4
2018-01-21 16:00:00,25,384,3
2018-01-21 16:00:00,26,338,4
2018-01-21 17:00:00,25,248,3
2018-01-21 17:00:00,22,316,4
2018-01-21 18:00:00,26,238,3
2018-01-21 18:00:00,31,234,4
2018-01-21 19:00:00,14,160,3
2018-01-21 19:00:00,17,124,4
2018-01-21 20:00:00,14,100,3
2018-01-21 20:00:00,15,416,4
2018-01-21 21:00:00,14,168,3
2018-01-21 21:00:00,11,112,4
2018-01-21 22:00:00,28,294,3
2018-01-21 22:00:00,21,230,4
2018-01-21 23:00:00,22,292,3
2018-01-21 23:00:00,22,288,4
2018-01-22 00:00:00,20,286,3
2018-01-22 00:00:00,16,240,4
2018-01-22 01:00:00,24,488,3
2018-01-22 01:00:00,28,2676,4
2018-01-22 02:00:00,13,3528,3
2018-01-22 02:00:00,27,574,4
2018-01-22 03:00:00,1,381994,3
2018-01-22 03:00:00,16,186,4
2018-01-22 04:00:00,20,222,4
2018-01-22 05:00:00,11,122,4
2018-01-22 06:00:00,16,404,4
2018-01-22 07:00:00,13,162,4
2018-01-22 08:00:00,12,166,4
2018-01-22 09:00:00,24,232,4
2018-01-22 10:00:00,16,150,4
2018-01-22 11:00:00,12,136,4
2018-01-22 12:00:00,27,906,4
2018-01-22 13:00:00,17,176,4
2018-01-22 14:00:00,26,210,4
2018-01-22 15:00:00,14,120,4
2018-01-22 16:00:00,25,200,4
2018-01-22 17:00:00,17,242,4
2018-01-22 18:00:00,22,2236,4
2018-01-22 19:00:00,16,136,4
2018-01-22 20:00:00,32,242,4
2018-01-22 21:00:00,17,1740,4
2018-01-22 22:00:00,18,106,4
2018-01-22 23:00:00,14,136,4
2018-01-23 00:00:00,18,160,4
2018-01-23 01:00:00,12,96,4
2018-01-23 02:00:00,10,134,4
2018-01-23 03:00:00,24,276,4
2018-01-23 04:00:00,19,268,4
2018-01-23 05:00:00,14,112,4
2018-01-23 06:00:00,14,116,4
2018-01-23 07:00:00,29,474,4
2018-01-23 08:00:00,21,200,4
2018-01-23 09:00:00,22,222,4
2018-01-23 10:00:00,16,204,4
2018-01-23 11:00:00,21,210,4
2018-01-23 12:00:00,16,180,4
2018-01-23 13:00:00,15,140,4
2018-01-23 14:00:00,24,212,4
2018-01-23 15:00:00,25,358,4
2018-01-23 16:00:00,22,342,4
2018-01-23 17:00:00,9,260,4
2018-01-23 18:00:00,15,1928,4
2018-01-23 19:00:00,29,330,4
2018-01-23 20:00:00,34,354,4
2018-01-23 21:00:00,39,438,4
2018-01-23 22:00:00,46,592,4
2018-01-23 23:00:00,43,424,4
2018-01-24 00:00:00,40,334,4
2018-01-24 01:00:00,32,564,4
2018-01-24 02:00:00,8,4670,4
2018-01-24 03:00:00,14,120,4
2018-01-24 04:00:00,25,356,4
2018-01-24 05:00:00,21,416,4
2018-01-24 06:00:00,16,176,4
2018-01-24 07:00:00,25,242,4
2018-01-24 08:00:00,29,248,4
2018-01-24 09:00:00,22,152,4
2018-01-24 10:00:00,28,152,4
2018-01-24 11:00:00,19,144,4
2018-01-24 12:00:00,21,212,4
2018-01-24 13:00:00,20,154,4
2018-01-24 14:00:00,26,444,4
2018-01-24 15:00:00,37,130,4
2018-01-24 16:00:00,14,124,4
2018-01-24 17:00:00,15,188,4
2018-01-24 18:00:00,19,132,4
2018-01-24 19:00:00,30,332,4
2018-01-24 20:00:00,12,96,4
2018-01-24 21:00:00,15,488,4
2018-01-24 22:00:00,7,76,4
2018-01-24 23:00:00,11,64,4
2018-01-25 00:00:00,21,158,4
2018-01-25 01:00:00,11,98,4
2018-01-25 02:00:00,19,166,4
2018-01-25 03:00:00,16,118,4
2018-01-25 04:00:00,18,218,4
2018-01-25 05:00:00,25,436,4
2018-01-25 06:00:00,21,76,4
2018-01-25 07:00:00,33,202,4
2018-01-25 08:00:00,17,144,4
2018-01-25 09:00:00,20,282,4
2018-01-25 10:00:00,24,276,4
2018-01-25 11:00:00,10,40,4
2018-01-25 12:00:00,19,300,4
2018-01-25 13:00:00,23,186,4
2018-01-25 14:00:00,26,344,4
2018-01-25 15:00:00,17,176,4
2018-01-25 16:00:00,15,94,4
2018-01-25 17:00:00,18,78,4
2018-01-25 18:00:00,17,118,4
2018-01-25 19:00:00,20,218,4
2018-01-25 20:00:00,12,110,4
2018-01-25 21:00:00,13,152,4
2018-01-25 22:00:00,18,128,4
2018-01-25 23:00:00,20,186,4
2018-01-26 00:00:00,33,234,4
2018-01-26 01:00:00,23,2414,4
2018-01-26 02:00:00,1,43530,4
2018-01-26 13:00:00,1,2284,3
2018-01-26 14:00:00,31,1782,3
2018-01-26 14:00:00,1,2764,4
2018-01-26 15:00:00,20,216,3
2018-01-26 15:00:00,1,10556,4
2018-01-26 16:00:00,8,100,3
2018-01-26 17:00:00,24,438,3
2018-01-26 18:00:00,8,136,3
2018-01-26 18:00:00,13,4552,4
2018-01-26 19:00:00,55,416,3
2018-01-26 19:00:00,1,69358,4
2018-01-26 20:00:00,16,310,3
2018-01-26 21:00:00,14,464,3
2018-01-26 22:00:00,7,64,3
2018-01-26 23:00:00,17,236,3
2018-01-27 00:00:00,9,110,3
2018-01-27 01:00:00,18,284,3
2018-01-27 02:00:00,17,1468,3
2018-01-27 03:00:00,17,216,3
2018-01-27 04:00:00,14,178,3
2018-01-27 05:00:00,15,246,3
2018-01-27 06:00:00,18,120,3
2018-01-27 07:00:00,5,1524,3
2018-01-27 08:00:00,11,126,3
2018-01-27 09:00:00,19,132,3
2018-01-27 10:00:00,11,148,3
2018-01-27 11:00:00,21,446,3
2018-01-27 12:00:00,11,74,3
2018-01-27 13:00:00,16,1166,3
2018-01-27 14:00:00,29,248,3
2018-01-27 14:00:00,1,59910,4
2018-01-27 15:00:00,11,182,3
2018-01-27 16:00:00,11,90,3
2018-01-27 17:00:00,12,362,3
2018-01-27 18:00:00,13,148,3
2018-01-27 19:00:00,16,114,3
2018-01-27 20:00:00,27,2754,3
2018-01-27 21:00:00,10,760,3
2018-01-27 22:00:00,21,230,3
2018-01-27 23:00:00,17,312,3
2018-01-28 00:00:00,16,1562,3
2018-01-28 01:00:00,12,154,3
2018-01-28 02:00:00,8,128,3
2018-01-28 03:00:00,9,152,3
2018-01-28 04:00:00,16,336,3
2018-01-28 05:00:00,9,1872,3
2018-01-28 06:00:00,1,67016,3
2018-01-28 07:00:00,1,30172,4
2018-01-28 15:00:00,1,1262,4
2018-01-28 16:00:00,3,11330,4
2018-01-28 19:00:00,2,7166,4
2018-01-28 21:00:00,2,156772,4
2018-01-29 00:00:00,1,1168,3
2018-01-29 01:00:00,15,748,3
2018-01-29 02:00:00,8,36,3
2018-01-29 03:00:00,15,110,3
2018-01-29 04:00:00,9,82,3
2018-01-29 05:00:00,5,48,3
2018-01-29 06:00:00,10,96,3
2018-01-29 07:00:00,20,216,3
2018-01-29 08:00:00,7,78,3
2018-01-29 09:00:00,16,154,3
2018-01-29 10:00:00,14,160,3
2018-01-29 11:00:00,18,236,3
2018-01-29 12:00:00,13,180,3
2018-01-29 13:00:00,17,260,3
2018-01-29 14:00:00,11,128,3
2018-01-29 15:00:00,12,144,3
2018-01-29 16:00:00,16,204,3
2018-01-29 17:00:00,17,266,3
2018-01-29 18:00:00,13,188,3
2018-01-29 19:00:00,24,254,3
2018-01-29 20:00:00,18,258,3
2018-01-29 21:00:00,16,256,3
2018-01-29 22:00:00,12,204,3
2018-01-29 23:00:00,5,88,3
2018-01-30 00:00:00,19,90,3
2018-01-30 01:00:00,24,172,3
2018-01-30 02:00:00,25,156,3
2018-01-30 03:00:00,8,86,3
2018-01-30 04:00:00,17,150,3
2018-01-30 05:00:00,11,1506,3
2018-01-30 06:00:00,28,330,3
2018-01-30 07:00:00,39,468,3
2018-01-30 08:00:00,10,124,3
2018-01-30 09:00:00,9,1064,3
2018-01-30 10:00:00,8,88,3
2018-01-30 11:00:00,7,184,3
2018-01-30 12:00:00,11,972,3
2018-01-30 13:00:00,33,546,3
2018-01-30 14:00:00,14,174,3
2018-01-30 15:00:00,13,178,3
2018-01-30 16:00:00,9,126,3
2018-01-30 16:00:00,1,2104,4
2018-01-30 17:00:00,13,304,3
2018-01-30 17:00:00,1,3988,4
2018-01-30 18:00:00,16,202,3
2018-01-30 18:00:00,1,8664,4
2018-01-30 19:00:00,14,168,3
2018-01-30 20:00:00,9,186,3
2018-01-30 20:00:00,1,453790,4
2018-01-30 21:00:00,8,120,3
2018-01-30 22:00:00,16,268,3
2018-01-30 23:00:00,7,2268,3
2018-01-31 00:00:00,20,834,3
2018-01-31 01:00:00,8,78,3
2018-01-31 02:00:00,12,78,3
2018-01-31 03:00:00,15,188,3
2018-01-31 04:00:00,20,188,3
2018-01-31 05:00:00,21,182,3
2018-01-31 06:00:00,16,160,3
2018-01-31 07:00:00,14,158,3
2018-01-31 08:00:00,18,178,3
2018-01-31 09:00:00,13,154,3
2018-01-31 10:00:00,13,256,3
2018-01-31 11:00:00,23,538,3
2018-01-31 12:00:00,23,406,3
2018-01-31 13:00:00,19,162,3
2018-01-31 14:00:00,14,158,3
2018-01-31 15:00:00,25,282,3
2018-01-31 16:00:00,17,184,3
2018-01-31 17:00:00,23,404,3
2018-01-31 18:00:00,12,224,3
2018-01-31 19:00:00,23,468,3
2018-01-31 20:00:00,26,326,3
2018-01-31 21:00:00,39,510,3
2018-01-31 22:00:00,21,288,3
2018-01-31 23:00:00,22,270,3
2018-02-01 00:00:00,25,356,3
2018-02-01 01:00:00,25,218,3
2018-02-01 02:00:00,11,146,3
2018-02-01 03:00:00,23,754,3
2018-02-01 04:00:00,14,230,3
2018-02-01 05:00:00,18,306,3
2018-02-01 06:00:00,25,242,3
2018-02-01 07:00:00,18,150,3
2018-02-01 08:00:00,19,2802,3
2018-02-01 09:00:00,1,6474,3
2018-02-01 11:00:00,1,3590,3
2018-02-01 12:00:00,1,28482,3
2018-02-01 19:00:00,1,1010,3
2018-02-01 20:00:00,1,3616,3
2018-02-01 21:00:00,4,2832,3
2018-02-01 22:00:00,21,646,3
2018-02-01 23:00:00,10,48,3
2018-02-02 00:00:00,10,72,3
2018-02-02 01:00:00,10,84,3
2018-02-02 02:00:00,11,96,3
2018-02-02 03:00:00,14,164,3
2018-02-02 04:00:00,5,66,3
2018-02-02 05:00:00,31,784,3
2018-02-02 06:00:00,18,186,3
2018-02-02 07:00:00,15,160,3
2018-02-02 08:00:00,14,588,3
2018-02-02 09:00:00,25,280,3
2018-02-02 10:00:00,9,120,3
2018-02-02 11:00:00,7,78,3
2018-02-02 12:00:00,17,224,3
2018-02-02 13:00:00,13,240,3
2018-02-02 14:00:00,13,120,3
2018-02-02 15:00:00,6,134,3
2018-02-02 16:00:00,15,434,3
2018-02-02 17:00:00,21,336,3
2018-02-02 18:00:00,11,114,3
2018-02-02 19:00:00,24,372,3
2018-02-02 20:00:00,10,190,3
2018-02-02 21:00:00,31,342,3
2018-02-02 22:00:00,24,444,3
2018-02-02 23:00:00,18,182,3
2018-02-03 00:00:00,16,322,3
2018-02-03 01:00:00,17,166,3
2018-02-03 02:00:00,23,216,3
2018-02-03 03:00:00,17,206,3
2018-02-03 04:00:00,12,184,3
2018-02-03 05:00:00,14,220,3
2018-02-03 06:00:00,13,156,3
2018-02-03 07:00:00,13,78,3
2018-02-03 08:00:00,17,132,3
2018-02-03 09:00:00,15,136,3
2018-02-03 10:00:00,24,128,3
2018-02-03 11:00:00,25,138,3
2018-02-03 12:00:00,15,166,3
2018-02-03 13:00:00,11,2160,3
2018-02-03 14:00:00,14,2420,3
2018-02-03 15:00:00,11,88,3
2018-02-03 16:00:00,11,2392,3
2018-02-03 17:00:00,26,154,3
2018-02-03 18:00:00,30,2442,3
2018-02-03 19:00:00,2,3966,3
2018-02-03 20:00:00,1,14690,3
2018-02-04 00:00:00,1,3604,3
2018-02-04 01:00:00,5,1730,3
2018-02-04 02:00:00,31,680,3
2018-02-04 03:00:00,6,68,3
2018-02-04 04:00:00,21,352,3
2018-02-04 05:00:00,20,192,3
2018-02-04 06:00:00,39,508,3
2018-02-04 07:00:00,14,96,3
2018-02-04 08:00:00,18,164,3
2018-02-04 09:00:00,13,218,3
2018-02-04 10:00:00,24,172,3
2018-02-04 11:00:00,18,162,3
2018-02-04 12:00:00,21,210,3
2018-02-04 13:00:00,13,1692,3
2018-02-04 14:00:00,31,580,3
2018-02-04 15:00:00,21,226,3
2018-02-04 16:00:00,13,1376,3
2018-02-04 17:00:00,19,216,3
2018-02-04 18:00:00,26,380,3
2018-02-04 19:00:00,21,310,3
2018-02-04 20:00:00,17,194,3
2018-02-04 21:00:00,15,142,3
2018-02-04 22:00:00,35,3522,3
2018-02-04 23:00:00,1,600222,3
2018-02-05 02:00:00,1,1780,4
2018-02-05 03:00:00,27,1918,4
2018-02-05 04:00:00,96,2360,4
2018-02-05 05:00:00,71,1656,4
2018-02-05 06:00:00,62,964,4
2018-02-05 07:00:00,30,392,4
2018-02-05 08:00:00,44,920,4
2018-02-05 09:00:00,21,130,4
2018-02-05 10:00:00,19,88,4
2018-02-05 11:00:00,11,90,4
2018-02-05 12:00:00,24,450,4
2018-02-05 13:00:00,18,204,4
2018-02-05 14:00:00,30,2558,4
2018-02-05 15:00:00,27,582,4
2018-02-05 16:00:00,10,104,4
2018-02-05 17:00:00,39,974,4
2018-02-05 18:00:00,26,600,4
2018-02-05 19:00:00,27,1544,4
2018-02-05 20:00:00,21,196,4
2018-02-05 21:00:00,22,250,4
2018-02-05 22:00:00,28,336,4
2018-02-05 23:00:00,31,384,4
2018-02-06 00:00:00,18,298,4
2018-02-06 01:00:00,43,592,4
2018-02-06 02:00:00,29,978,4
2018-02-06 03:00:00,47,2100,4
2018-02-06 04:00:00,18,2716,4
2018-02-06 05:00:00,25,834,4
2018-02-06 06:00:00,28,222,4
2018-02-06 07:00:00,38,450,4
2018-02-06 08:00:00,19,250,4
2018-02-06 09:00:00,35,1290,4
2018-02-06 10:00:00,17,286,4
2018-02-06 11:00:00,16,252,4
2018-02-06 12:00:00,36,374,4
2018-02-06 13:00:00,23,260,4
2018-02-06 14:00:00,20,234,4
2018-02-06 15:00:00,23,3854,4
2018-02-06 16:00:00,2,3024,4
2018-02-06 17:00:00,30,482,4
2018-02-06 18:00:00,42,2106,4
2018-02-06 19:00:00,18,1658,4
2018-02-06 20:00:00,29,232,4
2018-02-06 21:00:00,25,216,4
2018-02-06 22:00:00,22,482,4
2018-02-06 23:00:00,31,288,4
2018-02-07 00:00:00,35,466,4
2018-02-07 01:00:00,33,372,4
2018-02-07 02:00:00,40,370,4
2018-02-07 03:00:00,28,230,4
2018-02-07 04:00:00,27,238,4
2018-02-07 05:00:00,33,476,4
2018-02-07 06:00:00,22,158,4
2018-02-07 07:00:00,20,1124,4
2018-02-07 08:00:00,30,294,4
2018-02-07 09:00:00,29,334,4
2018-02-07 10:00:00,26,284,4
2018-02-07 11:00:00,34,478,4
2018-02-07 12:00:00,46,772,4
2018-02-07 13:00:00,19,4080,4
2018-02-07 14:00:00,12,106,4
2018-02-07 15:00:00,16,150,4
2018-02-07 16:00:00,23,172,4
2018-02-07 17:00:00,16,126,4
2018-02-07 18:00:00,21,220,4
2018-02-07 19:00:00,19,142,4
2018-02-07 20:00:00,20,140,4
2018-02-07 21:00:00,31,532,4
2018-02-07 22:00:00,23,172,4
2018-02-07 23:00:00,25,278,4
2018-02-08 00:00:00,18,138,4
2018-02-08 01:00:00,13,2866,4
2018-02-08 02:00:00,22,490,4
2018-02-08 03:00:00,23,416,4
2018-02-08 04:00:00,21,248,4
2018-02-08 05:00:00,15,2606,4
2018-02-08 06:00:00,12,92,4
2018-02-08 07:00:00,21,1530,4
2018-02-08 08:00:00,28,670,4
2018-02-08 09:00:00,23,202,4
2018-02-08 10:00:00,16,140,4
2018-02-08 11:00:00,10,62,4
2018-02-08 12:00:00,17,170,4
2018-02-08 13:00:00,11,44,4
2018-02-08 14:00:00,21,228,4
2018-02-08 15:00:00,31,216,4
2018-02-08 16:00:00,35,166,4
2018-02-08 17:00:00,19,254,4
2018-02-08 18:00:00,15,174,4
2018-02-08 19:00:00,10,166,4
2018-02-08 20:00:00,14,118,4
2018-02-08 21:00:00,15,112,4
2018-02-08 22:00:00,18,236,4
2018-02-08 23:00:00,26,166,4
2018-02-09 00:00:00,16,230,4
2018-02-09 01:00:00,19,138,4
2018-02-09 02:00:00,18,194,4
2018-02-09 03:00:00,25,204,4
2018-02-09 04:00:00,16,140,4
2018-02-09 05:00:00,22,210,4
2018-02-09 06:00:00,17,156,4
2018-02-09 07:00:00,15,126,4
2018-02-09 08:00:00,20,290,4
2018-02-09 09:00:00,21,242,4
2018-02-09 10:00:00,25,254,4
2018-02-09 11:00:00,25,306,4
2018-02-09 12:00:00,20,136,4
2018-02-09 13:00:00,18,222,4
2018-02-09 14:00:00,23,266,4
2018-02-09 15:00:00,13,154,4
2018-02-09 16:00:00,24,164,4
2018-02-09 17:00:00,22,168,4
2018-02-09 18:00:00,17,142,4
2018-02-09 19:00:00,18,1712,4
2018-02-09 20:00:00,47,1258,4
2018-02-09 21:00:00,16,138,4
2018-02-09 22:00:00,19,862,4
2018-02-09 23:00:00,24,242,4
2018-02-10 00:00:00,13,130,4
2018-02-10 01:00:00,27,260,4
2018-02-10 02:00:00,17,3200,4
2018-02-10 03:00:00,40,460,4
2018-02-10 04:00:00,27,246,4
2018-02-10 05:00:00,6,68,4
2018-02-10 06:00:00,25,288,4
2018-02-10 07:00:00,8,48,4
2018-02-10 08:00:00,9,42,4
2018-02-10 09:00:00,7,78,4
2018-02-10 10:00:00,13,116,4
2018-02-10 11:00:00,6,118,4
2018-02-10 12:00:00,9,96,4
2018-02-10 13:00:00,113,3500,4
2018-02-10 14:00:00,18,6564,4
2018-02-10 16:00:00,40,2018,4
2018-02-10 17:00:00,12,82,4
2018-02-10 18:00:00,19,154,4
2018-02-10 19:00:00,111,2510,4
2018-02-10 20:00:00,35,1832,4
2018-02-10 21:00:00,17,136,4
2018-02-10 22:00:00,32,474,4
2018-02-10 23:00:00,25,1742,4
2018-02-11 00:00:00,14,140,4
2018-02-11 01:00:00,15,88,4
2018-02-11 02:00:00,27,388,4
2018-02-11 03:00:00,17,230,4
2018-02-11 04:00:00,18,154,4
2018-02-11 05:00:00,13,288,4
2018-02-11 06:00:00,45,436,4
2018-02-11 07:00:00,44,698,4
2018-02-11 08:00:00,35,3108,4
2018-02-11 09:00:00,16,3550,4
2018-02-11 10:00:00,51,4848,4
2018-02-11 11:00:00,6,222,4
2018-02-11 12:00:00,32,2540,4
2018-02-11 13:00:00,27,196,4
2018-02-11 14:00:00,31,380,4
2018-02-11 15:00:00,25,234,4
2018-02-11 16:00:00,27,182,4
2018-02-11 17:00:00,25,150,4
2018-02-11 18:00:00,29,206,4
2018-02-11 19:00:00,31,322,4
2018-02-11 20:00:00,29,356,4
2018-02-11 21:00:00,34,312,4
2018-02-11 22:00:00,1,2260,3
2018-02-11 22:00:00,53,984,4
2018-02-11 23:00:00,16,3082,3
2018-02-11 23:00:00,37,826,4
2018-02-12 00:00:00,25,1306,3
2018-02-12 00:00:00,44,2078,4
2018-02-12 01:00:00,19,218,3
2018-02-12 01:00:00,29,660,4
2018-02-12 02:00:00,13,150,3
2018-02-12 02:00:00,25,190,4
2018-02-12 03:00:00,18,294,3
2018-02-12 03:00:00,24,276,4
2018-02-12 04:00:00,14,240,3
2018-02-12 04:00:00,43,390,4
2018-02-12 05:00:00,10,3088,3
2018-02-12 05:00:00,37,310,4
2018-02-12 06:00:00,10,334,3
2018-02-12 06:00:00,22,256,4
2018-02-12 07:00:00,19,192,3
2018-02-12 07:00:00,28,304,4
2018-02-12 08:00:00,12,234,3
2018-02-12 08:00:00,24,256,4
2018-02-12 09:00:00,6,152,3
2018-02-12 09:00:00,27,242,4
2018-02-12 10:00:00,12,152,3
2018-02-12 10:00:00,14,2336,4
2018-02-12 11:00:00,13,154,3
2018-02-12 11:00:00,31,336,4
2018-02-12 12:00:00,14,176,3
2018-02-12 12:00:00,24,174,4
2018-02-12 13:00:00,21,236,3
2018-02-12 13:00:00,22,168,4
2018-02-12 14:00:00,48,312,3
2018-02-12 14:00:00,21,268,4
2018-02-12 15:00:00,10,226,3
2018-02-12 15:00:00,38,372,4
2018-02-12 16:00:00,15,198,3
2018-02-12 16:00:00,17,190,4
2018-02-12 17:00:00,10,162,3
2018-02-12 17:00:00,31,486,4
2018-02-12 18:00:00,15,208,3
2018-02-12 18:00:00,20,210,4
2018-02-12 19:00:00,9,162,3
2018-02-12 19:00:00,14,268,4
2018-02-12 20:00:00,9,152,3
2018-02-12 20:00:00,25,522,4
2018-02-12 21:00:00,15,110,3
2018-02-12 21:00:00,33,632,4
2018-02-12 22:00:00,9,100,3
2018-02-12 22:00:00,37,1176,4
2018-02-12 23:00:00,15,214,3
